groupID;featureID;featureID.1;groupID.1;gene;transcript
ENSMUSG00000022463;ENSMUST00000023100;ENSMUST00000023100.8;ENSMUSG00000022463.9;0.0391924615716404;0
ENSMUSG00000022463;ENSMUST00000230105;ENSMUST00000230105.2;ENSMUSG00000022463.9;0.0391924615716404;0
ENSMUSG00000022575;ENSMUST00000023238;ENSMUST00000023238.6;ENSMUSG00000022575.6;0;0
ENSMUSG00000022575;ENSMUST00000231170;ENSMUST00000231170.2;ENSMUSG00000022575.6;0;0
ENSMUSG00000022587;ENSMUST00000186927;ENSMUST00000186927.2;ENSMUSG00000022587.16;0;0
ENSMUSG00000022587;ENSMUST00000188503;ENSMUST00000188503.2;ENSMUSG00000022587.16;0;0
ENSMUSG00000022822;ENSMUST00000079158;ENSMUST00000079158.13;ENSMUSG00000022822.17;4,85E+05;0
ENSMUSG00000022822;ENSMUST00000134962;ENSMUST00000134962.2;ENSMUSG00000022822.17;4,85E+05;0
ENSMUSG00000022831;ENSMUST00000023531;ENSMUST00000023531.15;ENSMUSG00000022831.15;0;0
ENSMUSG00000022831;ENSMUST00000164050;ENSMUST00000164050.8;ENSMUSG00000022831.15;0;0
ENSMUSG00000022841;ENSMUST00000090023;ENSMUST00000090023.13;ENSMUSG00000022841.16;0;3,00E-22
ENSMUSG00000022841;ENSMUST00000126788;ENSMUST00000126788.9;ENSMUSG00000022841.16;0;5,61E+02
ENSMUSG00000022841;ENSMUST00000131203;ENSMUST00000131203.2;ENSMUSG00000022841.16;0;0.000348952344673134
ENSMUSG00000022841;ENSMUST00000134981;ENSMUST00000134981.8;ENSMUSG00000022841.16;0;5,36E+04
ENSMUSG00000022969;ENSMUST00000023691;ENSMUST00000023691.12;ENSMUSG00000022969.14;5,55E+06;0
ENSMUSG00000022969;ENSMUST00000156133;ENSMUST00000156133.8;ENSMUSG00000022969.14;5,55E+06;0
ENSMUSG00000022971;ENSMUST00000023693;ENSMUST00000023693.14;ENSMUSG00000022971.19;0.00285029043637982;0
ENSMUSG00000022971;ENSMUST00000117836;ENSMUST00000117836.8;ENSMUSG00000022971.19;0.00285029043637982;0
ENSMUSG00000022982;ENSMUST00000023707;ENSMUST00000023707.11;ENSMUSG00000022982.11;0;0
ENSMUSG00000022982;ENSMUST00000232505;ENSMUST00000232505.2;ENSMUSG00000022982.11;0;0
ENSMUSG00000023010;ENSMUST00000023749;ENSMUST00000023749.15;ENSMUSG00000023010.16;5,38E+09;0
ENSMUSG00000023010;ENSMUST00000161250;ENSMUST00000161250.8;ENSMUSG00000023010.16;5,38E+09;0
ENSMUSG00000023048;ENSMUST00000023810;ENSMUST00000023810.12;ENSMUSG00000023048.14;0.000435498842924663;0.000135432029143131
ENSMUSG00000023048;ENSMUST00000171245;ENSMUST00000171245.8;ENSMUSG00000023048.14;0.000435498842924663;0.0110000374676513
ENSMUSG00000023067;ENSMUST00000023829;ENSMUST00000023829.8;ENSMUSG00000023067.15;0.00999115237349424;0
ENSMUSG00000023067;ENSMUST00000233296;ENSMUST00000233296.2;ENSMUSG00000023067.15;0.00999115237349424;0
ENSMUSG00000023175;ENSMUST00000105381;ENSMUST00000105381.5;ENSMUSG00000023175.16;0;1,95E-02
ENSMUSG00000023175;ENSMUST00000178383;ENSMUST00000178383.8;ENSMUSG00000023175.16;0;1,80E-07
ENSMUSG00000023175;ENSMUST00000179781;ENSMUST00000179781.8;ENSMUSG00000023175.16;0;4,29E-39
ENSMUSG00000023904;ENSMUST00000024697;ENSMUST00000024697.5;ENSMUSG00000023904.11;0.00328711240939469;0
ENSMUSG00000023904;ENSMUST00000180140;ENSMUST00000180140.8;ENSMUSG00000023904.11;0.00328711240939469;0
ENSMUSG00000023944;ENSMUST00000024739;ENSMUST00000024739.14;ENSMUSG00000023944.15;0;9,87E-15
ENSMUSG00000023944;ENSMUST00000151306;ENSMUST00000151306.2;ENSMUSG00000023944.15;0;6,51E-04
ENSMUSG00000023944;ENSMUST00000163966;ENSMUST00000163966.8;ENSMUSG00000023944.15;0;3,34E-29
ENSMUSG00000023947;ENSMUST00000024742;ENSMUST00000024742.9;ENSMUSG00000023947.9;1,38E+01;3,98E+08
ENSMUSG00000023947;ENSMUST00000233379;ENSMUST00000233379.2;ENSMUSG00000023947.9;1,38E+01;0.000151510858157672
ENSMUSG00000023947;ENSMUST00000233929;ENSMUST00000233929.2;ENSMUSG00000023947.9;1,38E+01;3,01E+00
ENSMUSG00000023992;ENSMUST00000024791;ENSMUST00000024791.15;ENSMUSG00000023992.15;1,43E-01;0
ENSMUSG00000023992;ENSMUST00000113237;ENSMUST00000113237.4;ENSMUSG00000023992.15;1,43E-01;0
ENSMUSG00000024121;ENSMUST00000024932;ENSMUST00000024932.12;ENSMUSG00000024121.14;0;3,34E-03
ENSMUSG00000024121;ENSMUST00000098862;ENSMUST00000098862.9;ENSMUSG00000024121.14;0;3,84E-05
ENSMUSG00000024121;ENSMUST00000151061;ENSMUST00000151061.2;ENSMUSG00000024121.14;0;1,00E+07
ENSMUSG00000024190;ENSMUST00000025025;ENSMUST00000025025.7;ENSMUSG00000024190.8;0.002487215109111;0.00166189409284705
ENSMUSG00000024190;ENSMUST00000126178;ENSMUST00000126178.2;ENSMUSG00000024190.8;0.002487215109111;0.0308816827462344
ENSMUSG00000024190;ENSMUST00000235532;ENSMUST00000235532.2;ENSMUSG00000024190.8;0.002487215109111;0.0163945674343068
ENSMUSG00000024190;ENSMUST00000236661;ENSMUST00000236661.2;ENSMUSG00000024190.8;0.002487215109111;0.0308816827462344
ENSMUSG00000024248;ENSMUST00000025095;ENSMUST00000025095.9;ENSMUSG00000024248.15;0;0
ENSMUSG00000024248;ENSMUST00000167741;ENSMUST00000167741.9;ENSMUSG00000024248.15;0;0
ENSMUSG00000024300;ENSMUST00000087605;ENSMUST00000087605.13;ENSMUSG00000024300.18;0.00115090835472814;0.000373813894706825
ENSMUSG00000024300;ENSMUST00000173426;ENSMUST00000173426.2;ENSMUSG00000024300.18;0.00115090835472814;0.0134802194002304
ENSMUSG00000024338;ENSMUST00000025196;ENSMUST00000025196.9;ENSMUSG00000024338.16;0;6,17E-65
ENSMUSG00000024338;ENSMUST00000172960;ENSMUST00000172960.2;ENSMUSG00000024338.16;0;7,23E-02
ENSMUSG00000024338;ENSMUST00000236557;ENSMUST00000236557.2;ENSMUSG00000024338.16;0;7,81E-13
ENSMUSG00000024338;ENSMUST00000237106;ENSMUST00000237106.2;ENSMUSG00000024338.16;0;1,00E-22
ENSMUSG00000024401;ENSMUST00000025263;ENSMUST00000025263.15;ENSMUSG00000024401.15;0;0
ENSMUSG00000024401;ENSMUST00000167924;ENSMUST00000167924.2;ENSMUSG00000024401.15;0;0
ENSMUSG00000024425;ENSMUST00000236085;ENSMUST00000236085.2;ENSMUSG00000024425.5;0;0
ENSMUSG00000024425;ENSMUST00000236480;ENSMUST00000236480.2;ENSMUSG00000024425.5;0;0
ENSMUSG00000024474;ENSMUST00000007042;ENSMUST00000007042.6;ENSMUSG00000024474.8;0.0158398315276341;0
ENSMUSG00000024474;ENSMUST00000224284;ENSMUST00000224284.3;ENSMUSG00000024474.8;0.0158398315276341;0
ENSMUSG00000024576;ENSMUST00000165123;ENSMUST00000165123.8;ENSMUSG00000024576.15;0.0278744726596051;0
ENSMUSG00000024576;ENSMUST00000165721;ENSMUST00000165721.8;ENSMUSG00000024576.15;0.0278744726596051;0
ENSMUSG00000024608;ENSMUST00000025511;ENSMUST00000025511.11;ENSMUSG00000024608.12;0;1,38E-03
ENSMUSG00000024608;ENSMUST00000118551;ENSMUST00000118551.8;ENSMUSG00000024608.12;0;1,65E-53
ENSMUSG00000024608;ENSMUST00000122279;ENSMUST00000122279.2;ENSMUSG00000024608.12;0;4,10E-52
ENSMUSG00000024608;ENSMUST00000137400;ENSMUST00000137400.8;ENSMUSG00000024608.12;0;2,22E+01
ENSMUSG00000024608;ENSMUST00000235603;ENSMUST00000235603.2;ENSMUSG00000024608.12;0;9,37E+03
ENSMUSG00000024608;ENSMUST00000235966;ENSMUST00000235966.2;ENSMUSG00000024608.12;0;7,89E-03
ENSMUSG00000024610;ENSMUST00000050487;ENSMUST00000050487.16;ENSMUSG00000024610.16;5,57E+05;0
ENSMUSG00000024610;ENSMUST00000097563;ENSMUST00000097563.9;ENSMUSG00000024610.16;5,57E+05;0
ENSMUSG00000024621;ENSMUST00000025523;ENSMUST00000025523.13;ENSMUSG00000024621.17;3,55E+02;0
ENSMUSG00000024621;ENSMUST00000235447;ENSMUST00000235447.2;ENSMUSG00000024621.17;3,55E+02;0
ENSMUSG00000024644;ENSMUST00000168419;ENSMUST00000168419.3;ENSMUSG00000024644.18;0.018654525435282;0.0226209602577768
ENSMUSG00000024644;ENSMUST00000236415;ENSMUST00000236415.2;ENSMUSG00000024644.18;0.018654525435282;0.00677567443369908
ENSMUSG00000024659;ENSMUST00000025561;ENSMUST00000025561.8;ENSMUSG00000024659.16;0.0171312219229507;0
ENSMUSG00000024659;ENSMUST00000235280;ENSMUST00000235280.2;ENSMUSG00000024659.16;0.0171312219229507;0
ENSMUSG00000024661;ENSMUST00000025563;ENSMUST00000025563.8;ENSMUSG00000024661.8;0;6,39E-149
ENSMUSG00000024661;ENSMUST00000235129;ENSMUST00000235129.2;ENSMUSG00000024661.8;0;0
ENSMUSG00000024661;ENSMUST00000235196;ENSMUST00000235196.2;ENSMUSG00000024661.8;0;0
ENSMUSG00000024661;ENSMUST00000235407;ENSMUST00000235407.2;ENSMUSG00000024661.8;0;0
ENSMUSG00000024672;ENSMUST00000056035;ENSMUST00000056035.9;ENSMUSG00000024672.12;0;0
ENSMUSG00000024672;ENSMUST00000159269;ENSMUST00000159269.2;ENSMUSG00000024672.12;0;0
ENSMUSG00000024696;ENSMUST00000025601;ENSMUST00000025601.8;ENSMUSG00000024696.10;0.0378524611511694;0
ENSMUSG00000024696;ENSMUST00000235690;ENSMUST00000235690.2;ENSMUSG00000024696.10;0.0378524611511694;0
ENSMUSG00000024725;ENSMUST00000156908;ENSMUST00000156908.8;ENSMUSG00000024725.14;0;0
ENSMUSG00000024725;ENSMUST00000236728;ENSMUST00000236728.2;ENSMUSG00000024725.14;0;0
ENSMUSG00000024778;ENSMUST00000025691;ENSMUST00000025691.13;ENSMUSG00000024778.14;2,70E+04;0
ENSMUSG00000024778;ENSMUST00000112472;ENSMUST00000112472.4;ENSMUSG00000024778.14;2,70E+04;0
ENSMUSG00000024835;ENSMUST00000008893;ENSMUST00000008893.9;ENSMUSG00000024835.16;7,30E+02;1,69E+02
ENSMUSG00000024835;ENSMUST00000236023;ENSMUST00000236023.2;ENSMUSG00000024835.16;7,30E+02;5,49E+05
ENSMUSG00000024835;ENSMUST00000236397;ENSMUST00000236397.2;ENSMUSG00000024835.16;7,30E+02;0.000978659800780056
ENSMUSG00000024858;ENSMUST00000025791;ENSMUST00000025791.12;ENSMUSG00000024858.15;0.0108702097149544;0
ENSMUSG00000024858;ENSMUST00000088737;ENSMUST00000088737.11;ENSMUSG00000024858.15;0.0108702097149544;0
ENSMUSG00000024953;ENSMUST00000025904;ENSMUST00000025904.12;ENSMUSG00000024953.18;0;1,69E-148
ENSMUSG00000024953;ENSMUST00000145300;ENSMUST00000145300.2;ENSMUSG00000024953.18;0;4,35E-35
ENSMUSG00000024953;ENSMUST00000149261;ENSMUST00000149261.8;ENSMUSG00000024953.18;0;2,33E-07
ENSMUSG00000024953;ENSMUST00000238095;ENSMUST00000238095.2;ENSMUSG00000024953.18;0;5,99E-80
ENSMUSG00000025044;ENSMUST00000026021;ENSMUST00000026021.14;ENSMUSG00000025044.17;0.000175278926265288;0
ENSMUSG00000025044;ENSMUST00000170091;ENSMUST00000170091.3;ENSMUSG00000025044.17;0.000175278926265288;0
ENSMUSG00000025130;ENSMUST00000026122;ENSMUST00000026122.11;ENSMUSG00000025130.12;0;0
ENSMUSG00000025130;ENSMUST00000166620;ENSMUST00000166620.2;ENSMUSG00000025130.12;0;0
ENSMUSG00000025132;ENSMUST00000067936;ENSMUST00000067936.6;ENSMUSG00000025132.14;0.00113180203473898;0
ENSMUSG00000025132;ENSMUST00000106197;ENSMUST00000106197.10;ENSMUSG00000025132.14;0.00113180203473898;0
ENSMUSG00000025228;ENSMUST00000040270;ENSMUST00000040270.6;ENSMUSG00000025228.6;3,38E+07;0
ENSMUSG00000025228;ENSMUST00000237742;ENSMUST00000237742.2;ENSMUSG00000025228.6;3,38E+07;0
ENSMUSG00000025283;ENSMUST00000026318;ENSMUST00000026318.15;ENSMUSG00000025283.16;0;0
ENSMUSG00000025283;ENSMUST00000112551;ENSMUST00000112551.4;ENSMUSG00000025283.16;0;0
ENSMUSG00000025290;ENSMUST00000112384;ENSMUST00000112384.10;ENSMUSG00000025290.18;0;6,53E-03
ENSMUSG00000025290;ENSMUST00000169826;ENSMUST00000169826.3;ENSMUSG00000025290.18;0;6,28E-76
ENSMUSG00000025290;ENSMUST00000223931;ENSMUST00000223931.2;ENSMUSG00000025290.18;0;8,47E-81
ENSMUSG00000025290;ENSMUST00000224569;ENSMUST00000224569.2;ENSMUSG00000025290.18;0;3,05E-80
ENSMUSG00000025290;ENSMUST00000224699;ENSMUST00000224699.2;ENSMUSG00000025290.18;0;2,90E-13
ENSMUSG00000025351;ENSMUST00000026407;ENSMUST00000026407.9;ENSMUSG00000025351.15;0;1,70E-11
ENSMUSG00000025351;ENSMUST00000105229;ENSMUST00000105229.9;ENSMUSG00000025351.15;0;6,14E-01
ENSMUSG00000025351;ENSMUST00000219317;ENSMUST00000219317.2;ENSMUSG00000025351.15;0;3,61E+04
ENSMUSG00000025351;ENSMUST00000220308;ENSMUST00000220308.2;ENSMUSG00000025351.15;0;9,62E-37
ENSMUSG00000025362;ENSMUST00000026420;ENSMUST00000026420.7;ENSMUSG00000025362.7;0.000540308835790655;0
ENSMUSG00000025362;ENSMUST00000219591;ENSMUST00000219591.2;ENSMUSG00000025362.7;0.000540308835790655;0
ENSMUSG00000025393;ENSMUST00000125992;ENSMUST00000125992.2;ENSMUSG00000025393.13;0;3,83E-01
ENSMUSG00000025393;ENSMUST00000126040;ENSMUST00000126040.8;ENSMUSG00000025393.13;0;7,63E+05
ENSMUSG00000025393;ENSMUST00000126751;ENSMUST00000126751.2;ENSMUSG00000025393.13;0;3,86E-03
ENSMUSG00000025428;ENSMUST00000026495;ENSMUST00000026495.15;ENSMUSG00000025428.16;0;2,15E+06
ENSMUSG00000025428;ENSMUST00000146869;ENSMUST00000146869.2;ENSMUSG00000025428.16;0;4,26E-37
ENSMUSG00000025508;ENSMUST00000106003;ENSMUST00000106003.2;ENSMUSG00000025508.14;7,61E+05;0
ENSMUSG00000025508;ENSMUST00000106004;ENSMUST00000106004.8;ENSMUSG00000025508.14;7,61E+05;0
ENSMUSG00000025534;ENSMUST00000026613;ENSMUST00000026613.14;ENSMUSG00000025534.18;0.00172611530631507;0
ENSMUSG00000025534;ENSMUST00000201801;ENSMUST00000201801.4;ENSMUSG00000025534.18;0.00172611530631507;0
ENSMUSG00000025646;ENSMUST00000160217;ENSMUST00000160217.8;ENSMUSG00000025646.10;0.0110342547969071;0
ENSMUSG00000025646;ENSMUST00000160928;ENSMUST00000160928.5;ENSMUSG00000025646.10;0.0110342547969071;0
ENSMUSG00000025794;ENSMUST00000213310;ENSMUST00000213310.2;ENSMUSG00000025794.10;0;6,25E-89
ENSMUSG00000025794;ENSMUST00000215063;ENSMUST00000215063.2;ENSMUSG00000025794.10;0;2,14E-46
ENSMUSG00000025794;ENSMUST00000216990;ENSMUST00000216990.2;ENSMUSG00000025794.10;0;2,35E-32
ENSMUSG00000025809;ENSMUST00000090006;ENSMUST00000090006.12;ENSMUSG00000025809.16;0.0386186391791113;0
ENSMUSG00000025809;ENSMUST00000124826;ENSMUST00000124826.2;ENSMUSG00000025809.16;0.0386186391791113;0
ENSMUSG00000025825;ENSMUST00000026937;ENSMUST00000026937.12;ENSMUSG00000025825.13;0;0
ENSMUSG00000025825;ENSMUST00000112312;ENSMUST00000112312.8;ENSMUSG00000025825.13;0;0
ENSMUSG00000025877;ENSMUST00000052949;ENSMUST00000052949.13;ENSMUSG00000025877.15;0.000167568157132838;0.000511495355197618
ENSMUSG00000025877;ENSMUST00000132309;ENSMUST00000132309.8;ENSMUSG00000025877.15;0.000167568157132838;5,10E+09
ENSMUSG00000025877;ENSMUST00000153665;ENSMUST00000153665.8;ENSMUSG00000025877.15;0.000167568157132838;0.0315235978965591
ENSMUSG00000025888;ENSMUST00000027015;ENSMUST00000027015.7;ENSMUSG00000025888.7;0;0
ENSMUSG00000025888;ENSMUST00000238348;ENSMUST00000238348.2;ENSMUSG00000025888.7;0;0
ENSMUSG00000025967;ENSMUST00000027108;ENSMUST00000027108.13;ENSMUSG00000025967.17;0;0.0314419577720329
ENSMUSG00000025967;ENSMUST00000135877;ENSMUST00000135877.8;ENSMUSG00000025967.17;0;6,05E-05
ENSMUSG00000025967;ENSMUST00000142062;ENSMUST00000142062.8;ENSMUSG00000025967.17;0;2,04E-07
ENSMUSG00000025967;ENSMUST00000148553;ENSMUST00000148553.2;ENSMUSG00000025967.17;0;9,57E-03
ENSMUSG00000025967;ENSMUST00000188524;ENSMUST00000188524.2;ENSMUSG00000025967.17;0;0.00358459086620328
ENSMUSG00000026031;ENSMUST00000114313;ENSMUST00000114313.8;ENSMUSG00000026031.16;3,14E+05;0.00422571515991057
ENSMUSG00000026031;ENSMUST00000140940;ENSMUST00000140940.8;ENSMUSG00000026031.16;3,14E+05;7,96E+04
ENSMUSG00000026177;ENSMUST00000027368;ENSMUST00000027368.6;ENSMUSG00000026177.12;0;9,27E-01
ENSMUSG00000026177;ENSMUST00000131511;ENSMUST00000131511.8;ENSMUSG00000026177.12;0;2,52E-08
ENSMUSG00000026177;ENSMUST00000147233;ENSMUST00000147233.8;ENSMUSG00000026177.12;0;2,60E+01
ENSMUSG00000026234;ENSMUST00000185676;ENSMUST00000185676.7;ENSMUSG00000026234.13;7,83E+04;0
ENSMUSG00000026234;ENSMUST00000188682;ENSMUST00000188682.2;ENSMUSG00000026234.13;7,83E+04;0
ENSMUSG00000026341;ENSMUST00000027579;ENSMUST00000027579.17;ENSMUSG00000026341.17;0;0.011210486046505
ENSMUSG00000026341;ENSMUST00000178474;ENSMUST00000178474.8;ENSMUSG00000026341.17;0;4,45E+05
ENSMUSG00000026341;ENSMUST00000186008;ENSMUST00000186008.7;ENSMUSG00000026341.17;0;4,75E-32
ENSMUSG00000026341;ENSMUST00000188497;ENSMUST00000188497.7;ENSMUSG00000026341.17;0;8,12E-11
ENSMUSG00000026385;ENSMUST00000027634;ENSMUST00000027634.13;ENSMUSG00000026385.17;0;2,35E-105
ENSMUSG00000026385;ENSMUST00000132118;ENSMUST00000132118.2;ENSMUSG00000026385.17;0;3,06E-26
ENSMUSG00000026385;ENSMUST00000151708;ENSMUST00000151708.3;ENSMUSG00000026385.17;0;1,22E-38
ENSMUSG00000026656;ENSMUST00000081103;ENSMUST00000081103.12;ENSMUSG00000026656.16;0;0
ENSMUSG00000026656;ENSMUST00000159969;ENSMUST00000159969.8;ENSMUSG00000026656.16;0;0
ENSMUSG00000026728;ENSMUST00000028062;ENSMUST00000028062.8;ENSMUSG00000026728.10;0;2,76E-11
ENSMUSG00000026728;ENSMUST00000148248;ENSMUST00000148248.3;ENSMUSG00000026728.10;0;9,38E+02
ENSMUSG00000026728;ENSMUST00000193675;ENSMUST00000193675.2;ENSMUSG00000026728.10;0;1,14E+03
ENSMUSG00000026773;ENSMUST00000179584;ENSMUST00000179584.8;ENSMUSG00000026773.20;1,55E+09;8,99E+07
ENSMUSG00000026773;ENSMUST00000195779;ENSMUST00000195779.6;ENSMUSG00000026773.20;1,55E+09;0.0143423259544308
ENSMUSG00000026822;ENSMUST00000050785;ENSMUST00000050785.14;ENSMUSG00000026822.15;0;1,13E-134
ENSMUSG00000026822;ENSMUST00000144569;ENSMUST00000144569.2;ENSMUSG00000026822.15;0;2,45E-106
ENSMUSG00000026822;ENSMUST00000147219;ENSMUST00000147219.2;ENSMUSG00000026822.15;0;2,45E-61
ENSMUSG00000026875;ENSMUST00000113064;ENSMUST00000113064.8;ENSMUSG00000026875.15;0.0357616323723111;0
ENSMUSG00000026875;ENSMUST00000129131;ENSMUST00000129131.8;ENSMUSG00000026875.15;0.0357616323723111;0
ENSMUSG00000026878;ENSMUST00000028238;ENSMUST00000028238.15;ENSMUSG00000026878.18;7,34E+04;0
ENSMUSG00000026878;ENSMUST00000230751;ENSMUST00000230751.2;ENSMUSG00000026878.18;7,34E+04;0
ENSMUSG00000026879;ENSMUST00000028239;ENSMUST00000028239.8;ENSMUSG00000026879.15;0.00188096141423637;0
ENSMUSG00000026879;ENSMUST00000201185;ENSMUST00000201185.4;ENSMUSG00000026879.15;0.00188096141423637;0
ENSMUSG00000027422;ENSMUST00000016072;ENSMUST00000016072.12;ENSMUSG00000027422.16;2,86E+03;0
ENSMUSG00000027422;ENSMUST00000154649;ENSMUST00000154649.8;ENSMUSG00000027422.16;2,86E+03;0
ENSMUSG00000027447;ENSMUST00000028938;ENSMUST00000028938.7;ENSMUSG00000027447.7;0;0
ENSMUSG00000027447;ENSMUST00000144845;ENSMUST00000144845.2;ENSMUSG00000027447.7;0;0
ENSMUSG00000027506;ENSMUST00000091354;ENSMUST00000091354.12;ENSMUSG00000027506.16;2,88E+02;0
ENSMUSG00000027506;ENSMUST00000094381;ENSMUST00000094381.11;ENSMUSG00000027506.16;2,88E+02;0
ENSMUSG00000027523;ENSMUST00000087871;ENSMUST00000087871.11;ENSMUSG00000027523.21;0.00195930795488517;0.00195268942703314
ENSMUSG00000027523;ENSMUST00000109096;ENSMUST00000109096.9;ENSMUSG00000027523.21;0.00195930795488517;0.00528138762219094
ENSMUSG00000027523;ENSMUST00000238660;ENSMUST00000238660.2;ENSMUSG00000027523.21;0.00195930795488517;0.00637112710314036
ENSMUSG00000027566;ENSMUST00000029082;ENSMUST00000029082.9;ENSMUSG00000027566.16;0;3,53E-27
ENSMUSG00000027566;ENSMUST00000126021;ENSMUST00000126021.8;ENSMUSG00000027566.16;0;4,13E-09
ENSMUSG00000027566;ENSMUST00000129529;ENSMUST00000129529.9;ENSMUSG00000027566.16;0;2,11E-11
ENSMUSG00000027940;ENSMUST00000029549;ENSMUST00000029549.16;ENSMUSG00000027940.19;0.000114720100132644;0.00234773443412882
ENSMUSG00000027940;ENSMUST00000118566;ENSMUST00000118566.8;ENSMUSG00000027940.19;0.000114720100132644;3,44E+09
ENSMUSG00000028234;ENSMUST00000103009;ENSMUST00000103009.5;ENSMUSG00000028234.7;0;0
ENSMUSG00000028234;ENSMUST00000130128;ENSMUST00000130128.2;ENSMUSG00000028234.7;0;0
ENSMUSG00000028249;ENSMUST00000103008;ENSMUST00000103008.12;ENSMUSG00000028249.16;4,33E+08;0
ENSMUSG00000028249;ENSMUST00000153861;ENSMUST00000153861.2;ENSMUSG00000028249.16;4,33E+08;0
ENSMUSG00000028266;ENSMUST00000120539;ENSMUST00000120539.8;ENSMUSG00000028266.18;0.00097775297050248;0
ENSMUSG00000028266;ENSMUST00000121796;ENSMUST00000121796.8;ENSMUSG00000028266.18;0.00097775297050248;0
ENSMUSG00000028268;ENSMUST00000106221;ENSMUST00000106221.8;ENSMUSG00000028268.15;2,17E+09;0.000927153334204958
ENSMUSG00000028268;ENSMUST00000106222;ENSMUST00000106222.9;ENSMUSG00000028268.15;2,17E+09;6,32E+08
ENSMUSG00000028495;ENSMUST00000102814;ENSMUST00000102814.5;ENSMUSG00000028495.15;0;0
ENSMUSG00000028495;ENSMUST00000136174;ENSMUST00000136174.8;ENSMUSG00000028495.15;0;0
ENSMUSG00000028603;ENSMUST00000030340;ENSMUST00000030340.15;ENSMUSG00000028603.16;3,01E+00;0
ENSMUSG00000028603;ENSMUST00000106701;ENSMUST00000106701.2;ENSMUSG00000028603.16;3,01E+00;0
ENSMUSG00000028691;ENSMUST00000106470;ENSMUST00000106470.8;ENSMUSG00000028691.13;3,18E+09;9,34E+08
ENSMUSG00000028691;ENSMUST00000129315;ENSMUST00000129315.8;ENSMUSG00000028691.13;3,18E+09;0.00710131611954606
ENSMUSG00000028691;ENSMUST00000151129;ENSMUST00000151129.8;ENSMUSG00000028691.13;3,18E+09;0.000233313301797428
ENSMUSG00000028692;ENSMUST00000030455;ENSMUST00000030455.15;ENSMUSG00000028692.15;0;0
ENSMUSG00000028692;ENSMUST00000126146;ENSMUST00000126146.2;ENSMUSG00000028692.15;0;0
ENSMUSG00000028822;ENSMUST00000030626;ENSMUST00000030626.12;ENSMUSG00000028822.12;0;0
ENSMUSG00000028822;ENSMUST00000105863;ENSMUST00000105863.2;ENSMUSG00000028822.12;0;0
ENSMUSG00000028843;ENSMUST00000030651;ENSMUST00000030651.9;ENSMUSG00000028843.9;0;0
ENSMUSG00000028843;ENSMUST00000105879;ENSMUST00000105879.2;ENSMUSG00000028843.9;0;0
ENSMUSG00000029064;ENSMUST00000030940;ENSMUST00000030940.14;ENSMUSG00000029064.16;1,41E+04;1,29E+07
ENSMUSG00000029064;ENSMUST00000165335;ENSMUST00000165335.8;ENSMUSG00000029064.16;1,41E+04;6,28E+08
ENSMUSG00000029064;ENSMUST00000176308;ENSMUST00000176308.2;ENSMUSG00000029064.16;1,41E+04;1,02E+03
ENSMUSG00000029064;ENSMUST00000177094;ENSMUST00000177094.8;ENSMUSG00000029064.16;1,41E+04;1,32E+08
ENSMUSG00000029169;ENSMUST00000031061;ENSMUST00000031061.12;ENSMUSG00000029169.12;0;0
ENSMUSG00000029169;ENSMUST00000200186;ENSMUST00000200186.5;ENSMUSG00000029169.12;0;0
ENSMUSG00000029304;ENSMUST00000112746;ENSMUST00000112746.8;ENSMUSG00000029304.15;4,80E+03;2,46E+05
ENSMUSG00000029304;ENSMUST00000112748;ENSMUST00000112748.8;ENSMUSG00000029304.15;4,80E+03;0.0158829979258033
ENSMUSG00000029364;ENSMUST00000031309;ENSMUST00000031309.16;ENSMUSG00000029364.16;8,13E+04;0
ENSMUSG00000029364;ENSMUST00000111959;ENSMUST00000111959.2;ENSMUSG00000029364.16;8,13E+04;0
ENSMUSG00000029390;ENSMUST00000060226;ENSMUST00000060226.11;ENSMUSG00000029390.14;0.00609176221154857;0
ENSMUSG00000029390;ENSMUST00000135464;ENSMUST00000135464.2;ENSMUSG00000029390.14;0.00609176221154857;0
ENSMUSG00000029465;ENSMUST00000031421;ENSMUST00000031421.12;ENSMUSG00000029465.15;0;0
ENSMUSG00000029465;ENSMUST00000102525;ENSMUST00000102525.11;ENSMUSG00000029465.15;0;0
ENSMUSG00000029561;ENSMUST00000031542;ENSMUST00000031542.13;ENSMUSG00000029561.18;0.010665698801445;0
ENSMUSG00000029561;ENSMUST00000144064;ENSMUST00000144064.5;ENSMUSG00000029561.18;0.010665698801445;0
ENSMUSG00000029580;ENSMUST00000100497;ENSMUST00000100497.11;ENSMUSG00000029580.15;0;0
ENSMUSG00000029580;ENSMUST00000196997;ENSMUST00000196997.2;ENSMUSG00000029580.15;0;0
ENSMUSG00000029614;ENSMUST00000138621;ENSMUST00000138621.2;ENSMUSG00000029614.14;2,54E+06;0
ENSMUSG00000029614;ENSMUST00000201155;ENSMUST00000201155.2;ENSMUSG00000029614.14;2,54E+06;0
ENSMUSG00000029622;ENSMUST00000144375;ENSMUST00000144375.2;ENSMUSG00000029622.17;0;0
ENSMUSG00000029622;ENSMUST00000196111;ENSMUST00000196111.5;ENSMUSG00000029622.17;0;0
ENSMUSG00000029642;ENSMUST00000050970;ENSMUST00000050970.4;ENSMUSG00000029642.12;0.000346566558542904;0
ENSMUSG00000029642;ENSMUST00000110557;ENSMUST00000110557.5;ENSMUSG00000029642.12;0.000346566558542904;0
